Open,High,Low,Close,Volume
76.63583446102108,77.03115890447519,76.08863757604202,76.95161437988281,104472000
77.19746512519868,77.9399074546243,76.53938572501609,76.72982025146484,146537600
74.74113029786567,75.15333017904537,73.49247355216795,74.47356414794922,161940000
75.35342032568062,76.75152944120848,75.25458738363722,76.58038330078125,162234000
78.20992276333985,79.02950436307852,77.46988569545148,78.18340301513672,216229200
77.26737779773116,78.12311574202653,76.83588948795824,78.07008361816406,126743200
77.361404556077,77.78324876217432,74.31448794421121,74.60857391357422,199588400
73.35266528651083,75.5679502030693,72.85127664058147,74.4036636352539,173788400
76.00667569866678,77.05044280806926,75.60170706629567,76.8600082397461,136616400
77.98573887898152,78.28465065522497,76.88412837567931,77.48676300048828,118826800
77.75672634398214,78.39551744527337,77.19989265225486,78.39310455322266,105425600
77.8929335802923,78.14180794117812,76.83702966688513,77.32752990722656,117684000
75.91402717049185,77.69480895996094,75.83429386411699,77.69480895996094,109348800
78.19015914717811,78.26264398287658,77.00860470842123,77.22606658935547,94323200
77.67547099896561,79.0648197921596,77.67547099896561,79.05998992919922,113730400
78.3327054260137,78.82320573508036,78.12974054369347,78.49700927734375,94747600
78.46558016405162,78.76520124751363,78.00891111869721,78.51632690429688,80113600
76.19915990390432,77.25990141746018,76.01794043224491,77.07868194580078,152531200
77.32028463710277,78.42451672179727,77.32028463710277,78.1949691772461,93984000
77.95576130740083,78.44384294584167,76.88777163956716,77.39276885986328,100566000
76.98683382307465,77.42901329626612,75.0248329307541,75.64097595214844,129554000
71.8257048611315,73.4977516680358,69.88544951763012,72.0479965209961,222195200
72.71734532445798,73.09911114776158,69.13644634923264,69.60761260986328,230673600
69.23305068108249,71.97550540185524,69.22580220093633,70.71179962158203,198054800
67.92105987924694,69.10502562675568,65.9542209950426,66.08953094482422,320605600
62.16067179493624,67.27105731603613,61.94562123770189,66.05084228515625,426510000
68.20616489725688,72.83571844288954,67.10435128397388,72.20024108886719,341397200
73.37454464911569,73.45427795635602,69.05668336601278,69.90721130371094,319475600
71.6275782870545,73.3092923901448,70.82779719372856,73.14981842041016,219178400
71.40530599103305,72.37905838233362,70.41222676608287,70.77708435058594,187572800
68.13850549074616,70.26964775134793,67.95245619771107,69.8371353149414,226176800
63.72882264119381,67.19373670107173,63.54760324031838,64.31356048583984,286744800
66.96420578722295,69.21132371848606,65.0867678159455,68.9455337524414,285290000
67.0246098194062,67.95003374263217,65.68841155580724,66.55101776123047,255598800
61.841747078919504,65.23900739248786,59.92323641976663,59.97880935668945,418474000
64.00428573904365,67.63592258199654,61.11926832671573,67.16474914550781,370732000
58.46138297821733,62.60043194062402,57.99021323308223,58.524208068847656,322423600
59.804826482410455,62.24524591333619,57.60361433805932,61.09752655029297,324056000
57.93464652653443,60.406478598445545,57.29433564123959,59.601863861083984,300233600
59.7758272676577,61.09268759746544,58.62085583762495,59.14518356323242,271857200
59.72508515259065,60.84864774255849,55.09070239617697,55.39031982421875,401693200
55.1100377172106,55.21152015646839,51.372084613414366,54.21360397338867,336752800
57.110712267138126,59.848334846629584,56.6129633775796,59.652618408203125,287531200
60.58770003932158,62.399894457247456,59.029213577289134,59.323997497558594,303602000
59.565631292232815,62.50380009475104,59.52697025468034,62.4458122253418,252087200
61.07094946417779,61.82482113234886,59.69368249851185,59.86040496826172,204216800
60.585290832590246,61.74026255580425,60.26150926393229,61.56870651245117,167976400
61.75958342029946,63.42438208826982,60.88972867869349,61.44305038452149,197002000
59.56079401122782,60.0972038911912,57.78001201918498,58.210105895996094,176218400
58.072365060446906,59.234584992288006,57.241171415485205,59.181427001953125,165934000
58.66675807441428,59.36747157607786,57.74133061138763,58.33089828491211,129880000
60.62396022617738,63.574211538817984,60.25669137105302,63.41957473754883,201820400
65.43228649705053,65.64975569191732,62.58110401279755,62.685001373291016,202887200
63.48479496979986,64.60352421399418,63.1199448269442,64.28941345214844,168895200
64.92487847473,65.25590475851683,63.95837493137018,64.7533187866211,161834800
64.8306516969401,66.13301897916537,64.23141674512242,66.02428436279297,131022800
67.65524416508772,69.64865760923763,67.18407076511772,69.35870361328125,194994800
68.23515430833677,69.18474234820361,67.80747910974512,68.72565460205078,131154400
69.43845862105105,69.63659364674618,68.22308052874929,69.27173614501953,157125200
68.7884865443206,69.33456350529407,66.89655138464681,68.3318099975586,215250000
67.15993823398618,68.06119834153615,66.89414820439593,66.9134750366211,130015200
