Open,High,Low,Close,Volume,Target,MA_10,MA_50,Return,Volatility
51.18837344081834,51.34698995795277,50.85431171958834,51.10425567626953,86141600,51.060997009277344,49.44692535400391,48.569208221435545,0.010838425501424664,0.020462124604737203
51.23643854407338,51.536853889289645,50.65002720346251,51.060997009277344,89014800,48.700931549072266,49.682451248168945,48.66055862426758,-0.0008464787603251755,0.019888312128520748
50.33278606566632,50.96245911325128,48.306786768888905,48.700931549072266,187272000,49.626220703125,49.72210540771484,48.704899291992184,-0.04622051268948535,0.025510505564810295
49.474810172219016,49.79445258903161,49.28254358810572,49.626220703125,104174400,49.06623458862305,49.86654624938965,48.77449737548828,0.018999413863785897,0.026071097769960038
49.95546320825073,50.12129305273288,48.91482409284731,49.06623458862305,103493200,49.39549255371094,49.75094566345215,48.82738914489746,-0.011284077380220303,0.022395255063926017
49.05181915815829,49.44115627304832,48.864360275642376,49.39549255371094,63755200,50.231842041015625,49.817757797241214,48.86503074645996,0.006710479576197859,0.020256559664731506
50.10927391421569,50.30634811863267,49.66706345619883,50.231842041015625,83962000,50.16695785522461,49.99247817993164,48.922176666259766,0.016931696478079905,0.02065285153128242
50.50822922832664,50.5779239709772,49.79684411690572,50.16695785522461,84573600,49.43634033203125,50.04631309509277,48.97041114807129,-0.0012916943348013632,0.019459712067845653
49.61178183792797,49.74396530148532,49.08064964869603,49.43634033203125,80092000,50.27511215209961,49.93455772399902,49.00728942871094,-0.014563719915045015,0.018989928025608144
50.08284558735108,50.34480690239136,49.82569194490394,50.27511215209961,76752400,51.2580680847168,49.90643844604492,49.061900787353515,0.016966705351465716,0.01992979544807511
50.950443061493466,51.42389794369397,50.83267892479877,51.2580680847168,95654800,51.25325012207031,49.92181968688965,49.150584564208984,0.019551541320154797,0.020651935691426853
51.44311463765885,51.532036389387336,51.07300094931551,51.25325012207031,77449200,51.47196578979492,49.94104499816895,49.21891662597656,-9.399423010869601e-05,0.02064787385119699
51.63298798303403,52.01752111151944,50.72693789572652,51.47196578979492,109237600,52.08000183105469,50.218148422241214,49.29191062927246,0.004267352162130145,0.012500529707344311
51.397459068892765,52.09922885258903,50.88074615868259,52.08000183105469,127111600,53.73590087890625,50.46352653503418,49.38578018188477,0.01181295549781236,0.01183469287951129
52.40926915409926,53.76474325009253,52.32755338078154,53.73590087890625,177158400,53.61572647094727,50.9304931640625,49.4953857421875,0.0317952954998586,0.013065333710278125
54.02669627568618,54.41603338856972,53.56045107438245,53.61572647094727,128906800,52.57268905639648,51.35251655578613,49.59693717956543,-0.0022363895643955356,0.013552655103350965
52.87310442243304,53.06296532020904,52.15691521661223,52.57268905639648,159053200,52.84907913208008,51.58660125732422,49.66958351135254,-0.01945394538514711,0.015696676634069717
52.32755840388467,52.90435820963852,52.286702346893925,52.84907913208008,84632400,53.04133605957031,51.85481338500976,49.74861953735351,0.005257293865777113,0.015556042905327255
52.86349251065767,53.07017842826459,52.661610598516674,53.04133605957031,73274800,53.53881454467773,52.21531295776367,49.85166015625,0.003637848201853089,0.013951808126492257
53.12784479754824,53.55804156408755,52.73850773924166,53.53881454467773,101360000,53.10382461547852,52.541683197021484,49.95880828857422,0.009379071532977568,0.013559447149631585
53.35617058720185,53.77675209631372,52.96202577677849,53.10382461547852,88242400,52.327545166015625,52.72625885009766,50.04772766113281,-0.00812475832531201,0.013398490816917618
53.20476016935374,53.48835049337496,52.2650600947515,52.327545166015625,221652400,52.56547927856445,52.83368835449219,50.12820846557617,-0.014618145775448177,0.014581325299806271
52.620754678997145,52.83465027251121,52.30832196549194,52.56547927856445,76662000,52.31553268432617,52.94303970336914,50.20602569580078,0.0045470146133159695,0.014586058760670489
53.120647346665386,53.471534114069954,52.1977722057156,52.31553268432617,124763200,53.12063980102539,52.96659278869629,50.269697952270505,-0.004754957011115946,0.014311139694211165
52.52461681555622,53.2335962580172,52.1857474445808,53.12063980102539,87613600,52.84666442871094,52.905066680908206,50.352872161865236,0.015389446984268806,0.01085289932774348
52.8731011259611,53.09901405388438,52.59191280094367,52.84666442871094,75334000,52.58951568603516,52.82816047668457,50.43607368469238,-0.005157606786000413,0.010926020868823286
53.002883868542426,53.10382666173709,52.21940189013441,52.58951568603516,101408000,53.82722473144531,52.82984313964844,50.503071060180666,-0.0048659408395143045,0.0090608606449737
53.08940282106784,53.9738275789729,53.06296612177008,53.82722473144531,103909600,53.97622680664063,52.92765769958496,50.60952308654785,0.02353528130586713,0.011686815576039187
54.09158894337955,54.84863417143314,53.88249736252752,53.97622680664063,139223200,52.6231575012207,53.02114677429199,50.69678436279297,0.0027681545154654152,0.011675649723245309
53.60851764627017,53.73349145834526,52.37561187967944,52.6231575012207,138449200,53.0701789855957,52.92958106994629,50.74922721862793,-0.025067874978868754,0.01403701640748701
52.495781281747504,53.10382536010926,51.70268764433087,53.0701789855957,114426000,54.55783081054688,52.926216506958006,50.811424560546875,0.008494767429427341,0.014166520737088384
